arrival,duration,soc,diff_soc,diff_energymeter
72300.0,20.0,0.4,0.34,13612.0
59880.0,12.0,0.31,0.31,29466.0
29940.0,61.0,0.19,0.72,39164.0
60300.0,60.0,0.02,0.96,73602.0
65220.0,55.0,0.29,0.55,19962.0
24000.0,45.0,0.24,0.64,53484.0
34080.0,39.0,0.58,0.31,31281.0
22020.0,23.0,0.12,0.46,37252.0
55140.0,5.0,0.46,0.09,7044.0
67020.0,32.0,0.11,0.61,23606.0
44820.0,20.0,0.13,0.29,24080.0
67200.0,68.0,0.65,0.35,17662.0
58860.0,55.0,0.39,0.49,47154.0
24900.0,42.0,0.34,0.46,28045.0
50220.0,33.0,0.15,0.66,50455.0
55080.0,22.0,0.46,0.15,4684.0
30180.0,13.0,0.35,0.2,10443.0
31080.0,8.0,0.22,0.19,15745.0
24960.0,31.0,0.08,0.62,44304.0
22260.0,92.0,0.17,0.83,65888.0
37260.0,5.0,0.96,0.04,3288.0
51480.0,50.0,0.42,0.52,40014.0
19380.0,27.0,0.14,0.59,33789.0
46320.0,30.0,0.38,0.32,25892.0
66540.0,26.0,0.26,0.6,39460.0
71880.0,36.0,0.3,0.58,26590.0
46920.0,8.0,0.31,0.11,10070.0
40020.0,87.0,0.13,0.87,71808.0
28380.0,72.0,0.47,0.53,39214.0
33180.0,56.0,0.8,0.2,17142.0
22560.0,17.0,0.39,0.43,36512.0
73020.0,33.0,0.05,0.65,52662.0
31740.0,27.0,0.2,0.56,45170.0
61020.0,24.0,0.52,0.22,20420.0
58140.0,22.0,0.22,0.43,27504.0
43380.0,11.0,0.22,0.38,28774.0
28020.0,27.0,0.11,0.57,48444.0
54720.0,79.0,0.46,0.53,22772.0
67920.0,36.0,0.27,0.42,19583.0
27960.0,36.0,0.3,0.42,17381.0
49020.0,34.0,0.31,0.6,21881.0
19320.0,33.0,0.81,0.19,19310.0
51420.0,24.0,0.86,0.14,15946.0
66120.0,23.0,0.83,0.12,6352.0
60180.0,30.0,0.21,0.58,45133.0
27780.0,29.0,0.02,0.55,14657.0
59820.0,49.0,0.22,0.71,58064.0
16320.0,49.0,0.39,0.51,44343.0
55260.0,24.0,0.24,0.43,24036.0
35280.0,14.0,0.35,0.21,12360.0
33960.0,13.0,0.11,0.24,22913.0
47580.0,12.0,0.28,0.23,17829.0
38280.0,0.0,0.85,0.01,943.0
28500.0,85.0,0.4,0.53,20462.0
59460.0,55.0,0.27,0.55,24838.0
70620.0,21.0,0.28,0.27,23748.0
57420.0,34.0,0.07,0.51,39068.0
31260.0,31.0,0.56,0.24,18460.0
57120.0,23.0,0.25,0.45,39040.0
58500.0,108.0,0.35,0.65,20785.0
73080.0,101.0,0.44,0.56,17971.0
65940.0,39.0,0.37,0.5,43551.0
31440.0,21.0,0.55,0.26,13033.0
60960.0,31.0,0.09,0.74,60732.0
7200.0,26.0,0.7,0.3,17462.0
13080.0,18.0,0.63,0.37,19604.0
35820.0,18.0,0.28,0.36,40538.0
44820.0,66.0,0.02,0.96,81257.0
29340.0,49.0,0.9,0.1,3255.0
62160.0,24.0,0.32,0.35,25237.0
51960.0,26.0,0.1,0.51,21736.0
25380.0,105.0,0.42,0.58,19318.0
49080.0,60.0,0.35,0.56,20308.0
51840.0,47.0,0.4,0.5,28480.0
35880.0,27.0,0.41,0.51,33864.0
50340.0,23.0,0.21,0.42,22296.0
57600.0,20.0,0.28,0.35,15356.0
62760.0,108.0,0.21,0.76,25089.0
29820.0,57.0,0.11,0.89,53767.0
40380.0,27.0,0.42,0.3,25917.0
43620.0,27.0,0.42,0.32,19472.0
55860.0,17.0,0.37,0.25,6477.0
38220.0,11.0,0.36,0.09,8186.0
56940.0,42.0,0.41,0.4,25650.0
51300.0,36.0,0.67,0.3,19886.0
40260.0,33.0,0.42,0.21,15434.0
68580.0,31.0,0.56,0.24,16710.0
41340.0,30.0,0.08,0.53,41336.0
52140.0,19.0,0.31,0.15,10460.0
48360.0,15.0,0.3,0.26,22286.0
42240.0,59.0,0.31,0.63,49282.0
23880.0,30.0,0.41,0.37,16082.0
58860.0,23.0,0.1,0.51,10705.0
27480.0,12.0,0.23,0.24,19352.0
52920.0,48.0,0.28,0.58,30086.0
56040.0,29.0,0.07,0.73,62066.0
25620.0,24.0,0.38,0.42,25504.0
31920.0,17.0,0.06,0.43,36184.0
54480.0,73.0,0.1,0.89,77549.0
60840.0,29.0,0.36,0.38,34056.0
49980.0,20.0,0.39,0.25,21212.0
40560.0,56.0,0.31,0.63,49623.0
63420.0,11.0,0.1,0.09,6974.0
13920.0,68.0,0.18,0.82,33542.0
35640.0,63.0,0.09,0.7,30982.0
53760.0,59.0,0.08,0.86,70010.0
60300.0,56.0,0.54,0.37,30114.0
61020.0,55.0,0.35,0.58,31788.0
44580.0,53.0,0.47,0.45,18704.0
46140.0,37.0,0.18,0.7,25378.0
69660.0,37.0,0.71,0.29,15066.0
31500.0,35.0,0.22,0.35,15508.0
51600.0,34.0,0.47,0.31,23748.0
36480.0,31.0,0.17,0.35,25742.0
38760.0,20.0,0.78,0.12,5384.0
74820.0,11.0,0.28,0.18,16350.0
73980.0,63.0,0.24,0.73,41272.0
65280.0,53.0,0.24,0.72,57664.0
57780.0,52.0,0.3,0.65,53252.0
40380.0,48.0,0.07,0.63,48976.0
57660.0,47.0,0.36,0.55,48952.0
3660.0,43.0,0.21,0.74,21692.0
65760.0,37.0,0.28,0.52,42816.0
37680.0,32.0,0.23,0.41,39532.0
6780.0,26.0,0.14,0.52,46220.0
47400.0,21.0,0.91,0.09,9004.0
23460.0,17.0,0.32,0.29,16928.0
69600.0,13.0,0.52,0.1,9852.0
80340.0,51.0,0.35,0.55,9900.0
53640.0,49.0,0.07,0.69,44888.0
51720.0,37.0,0.23,0.67,53438.0
61500.0,36.0,0.18,0.5,40958.0
72360.0,24.0,0.12,0.38,30270.0
52740.0,13.0,0.14,0.18,17090.0
62280.0,8.0,0.11,0.15,11102.0
43620.0,114.0,0.41,0.58,38534.0
26220.0,56.0,0.28,0.72,60514.0
56940.0,24.0,0.3,0.25,16277.0
23880.0,17.0,0.14,0.46,37623.0
59880.0,15.0,0.28,0.2,16043.0
84360.0,9.0,0.6,0.09,5020.0
69600.0,8.0,0.19,0.19,14142.0
46140.0,53.0,0.19,0.81,62237.0
63720.0,48.0,0.51,0.38,37246.0
39720.0,27.0,0.09,0.49,39792.0
54780.0,20.0,0.3,0.26,10746.0
55740.0,4.0,0.41,0.06,4241.0
65220.0,46.0,0.64,0.36,37032.0
36420.0,43.0,0.8,0.15,5408.0
68940.0,42.0,0.22,0.61,24938.0
28800.0,39.0,0.02,0.98,11632.0
50100.0,31.0,0.02,0.98,11352.0
55740.0,29.0,0.19,0.53,45680.0
56220.0,45.0,0.36,0.45,20825.0
35760.0,43.0,0.26,0.53,16387.0
61920.0,33.0,0.17,0.59,33275.0
59760.0,30.0,0.16,0.27,19027.0
55260.0,18.0,0.17,0.43,37269.0
51780.0,16.0,0.21,0.27,10310.0
79620.0,63.0,0.1,0.78,44112.0
48000.0,60.0,0.14,0.72,49511.0
43620.0,45.0,0.18,0.8,71828.0
63540.0,31.0,0.02,0.94,22744.0
61140.0,30.0,0.43,0.37,36520.0
69900.0,16.0,0.25,0.1,11496.0
56400.0,15.0,0.1,0.5,26301.0
68340.0,13.0,0.02,0.22,11847.0
51060.0,4.0,0.64,0.01,1832.0
41100.0,49.0,0.42,0.35,26060.0
35760.0,38.0,0.73,0.22,24140.0
49980.0,97.0,0.19,0.81,57363.0
56940.0,33.0,0.16,0.77,64499.0
28560.0,72.0,0.33,0.59,44184.0
57840.0,72.0,0.35,0.65,45952.0
39600.0,60.0,0.41,0.54,31304.0
77100.0,56.0,0.66,0.34,22060.0
83160.0,50.0,0.19,0.6,23960.0
35100.0,47.0,0.52,0.44,31962.0
52260.0,42.0,0.25,0.65,42842.0
66840.0,41.0,0.22,0.58,34756.0
35400.0,40.0,0.57,0.38,24204.0
74400.0,34.0,0.29,0.48,17960.0
75420.0,33.0,0.02,0.36,9556.0
9720.0,29.0,0.49,0.31,18280.0
69360.0,28.0,0.8,0.15,10048.0
38100.0,74.0,0.46,0.54,53584.0
32340.0,60.0,0.6,0.37,24960.0
28020.0,56.0,0.46,0.45,31680.0
42600.0,53.0,0.53,0.44,44672.0
5640.0,52.0,0.35,0.64,60312.0
60600.0,50.0,0.31,0.68,61696.0
57180.0,49.0,0.29,0.7,63616.0
51180.0,45.0,0.74,0.25,25840.0
66600.0,42.0,0.05,0.89,54304.0
47700.0,42.0,0.04,0.69,30736.0
42060.0,39.0,0.28,0.66,42048.0
23760.0,39.0,0.71,0.21,22448.0
64560.0,33.0,0.44,0.46,30272.0
36600.0,30.0,0.55,0.19,16632.0
51780.0,28.0,0.09,0.85,22424.0
32820.0,27.0,0.15,0.79,20984.0
75300.0,23.0,0.42,0.29,34528.0
28320.0,20.0,0.43,0.48,14464.0
48120.0,19.0,0.62,0.32,10176.0
80700.0,17.0,0.16,0.32,29408.0
50040.0,15.0,0.32,0.17,14144.0
15960.0,12.0,0.02,0.28,16160.0
21540.0,10.0,0.66,0.12,12240.0
62640.0,8.0,0.03,0.06,4944.0
40140.0,58.0,0.64,0.27,20648.0
57960.0,46.0,0.1,0.62,55888.0
33720.0,34.0,0.36,0.4,32064.0
71100.0,34.0,0.59,0.29,30240.0
62100.0,31.0,0.07,0.73,49752.0
34140.0,31.0,0.6,0.25,23632.0
53220.0,30.0,0.36,0.47,43368.0
57480.0,29.0,0.14,0.47,39512.0
43440.0,24.0,0.43,0.51,14256.0
28980.0,20.0,0.35,0.4,23520.0
67200.0,18.0,0.32,0.28,22232.0
74520.0,17.0,0.55,0.2,24088.0
48420.0,17.0,0.8,0.14,5312.0
51240.0,15.0,0.49,0.19,18240.0
46740.0,14.0,0.11,0.28,20040.0
27900.0,14.0,0.33,0.19,14512.0
51780.0,12.0,0.36,0.16,13640.0
61140.0,7.0,0.02,0.11,8344.0
38340.0,2.0,0.43,0.04,3552.0
37800.0,2.0,0.4,0.03,2920.0
33660.0,83.0,0.53,0.42,34568.0
32520.0,76.0,0.08,0.92,83176.0
27720.0,60.0,0.43,0.5,37208.0
27960.0,46.0,0.49,0.5,35840.0
73980.0,43.0,0.38,0.57,39128.0
49800.0,42.0,0.35,0.59,40328.0
67140.0,37.0,0.29,0.61,41328.0
48360.0,36.0,0.44,0.4,29352.0
63660.0,33.0,0.37,0.51,34656.0
80640.0,31.0,0.68,0.22,21432.0
45540.0,29.0,0.29,0.48,44416.0
55200.0,29.0,0.46,0.41,39472.0
24600.0,27.0,0.62,0.31,30128.0
41880.0,26.0,0.56,0.31,21088.0
20340.0,24.0,0.26,0.68,18376.0
41280.0,23.0,0.35,0.59,16728.0
61560.0,20.0,0.07,0.32,25592.0
39840.0,15.0,0.4,0.19,13320.0
60000.0,14.0,0.04,0.22,19624.0
47460.0,14.0,0.18,0.3,9160.0
53040.0,13.0,0.31,0.47,13352.0
43920.0,13.0,0.33,0.42,12792.0
35940.0,45.0,0.08,0.84,67620.0
38820.0,32.0,0.58,0.27,25280.0
43020.0,31.0,0.39,0.43,41688.0
45420.0,30.0,0.41,0.34,32316.0
34620.0,22.0,0.5,0.44,13388.0
41700.0,20.0,0.31,0.54,47028.0
26040.0,11.0,0.14,0.19,16192.0
40800.0,10.0,0.12,0.19,14668.0
49320.0,5.0,0.19,0.09,7592.0
55800.0,55.0,0.1,0.68,27712.0
34140.0,47.0,0.66,0.34,28912.0
65220.0,39.0,0.49,0.27,23568.0
64980.0,36.0,0.35,0.49,34952.0
24840.0,34.0,0.2,0.62,53840.0
37500.0,34.0,0.06,0.52,42720.0
37800.0,34.0,0.61,0.29,27872.0
39960.0,34.0,0.52,0.34,24272.0
31800.0,33.0,0.27,0.59,53584.0
60900.0,33.0,0.59,0.28,25624.0
68880.0,31.0,0.44,0.53,46504.0
42660.0,31.0,0.5,0.28,27880.0
45180.0,30.0,0.46,0.34,33080.0
35760.0,30.0,0.66,0.23,21872.0
50820.0,28.0,0.16,0.49,39312.0
47340.0,25.0,0.29,0.47,29560.0
74640.0,24.0,0.27,0.4,45704.0
71040.0,19.0,0.58,0.2,18448.0
81720.0,17.0,0.49,0.19,18032.0
42840.0,14.0,0.25,0.2,17616.0
40200.0,14.0,0.35,0.22,9752.0
19320.0,13.0,0.34,0.43,13072.0
53820.0,13.0,0.39,0.43,12016.0
41280.0,11.0,0.05,0.18,14200.0
62040.0,10.0,0.11,0.15,10600.0
67860.0,7.0,0.41,0.2,6768.0
35760.0,66.0,0.71,0.29,21452.0
60900.0,56.0,0.07,0.83,65704.0
68280.0,37.0,0.51,0.31,29840.0
43860.0,37.0,0.63,0.27,24452.0
47220.0,34.0,0.33,0.51,47068.0
32460.0,33.0,0.55,0.32,30336.0
52500.0,33.0,0.38,0.62,12200.0
39480.0,31.0,0.51,0.33,38440.0
58620.0,27.0,0.14,0.45,37384.0
42180.0,18.0,0.46,0.25,24440.0
29280.0,15.0,0.35,0.18,10312.0
39540.0,117.0,0.58,0.42,30416.0
17820.0,49.0,0.44,0.56,38120.0
66600.0,45.0,0.13,0.77,60816.0
24720.0,45.0,0.74,0.25,25520.0
77820.0,40.0,0.64,0.25,23264.0
41040.0,37.0,0.5,0.36,35640.0
35100.0,33.0,0.66,0.27,33136.0
34620.0,29.0,0.59,0.24,23544.0
47520.0,29.0,0.42,0.38,18360.0
38640.0,26.0,0.47,0.27,25264.0
36720.0,22.0,0.48,0.31,28072.0
44520.0,17.0,0.45,0.21,19880.0
33900.0,17.0,0.65,0.19,18992.0
65520.0,15.0,0.11,0.35,21912.0
51480.0,14.0,0.18,0.18,16736.0
75540.0,8.0,0.05,0.28,7504.0
56940.0,4.0,0.24,0.02,1800.0
57240.0,47.0,0.03,0.86,56948.0
38400.0,39.0,0.62,0.3,31088.0
39240.0,34.0,0.49,0.49,15832.0
47100.0,33.0,0.39,0.5,31436.0
35940.0,33.0,0.63,0.24,21536.0
34080.0,33.0,0.22,0.32,26452.0
41520.0,32.0,0.47,0.35,32912.0
62820.0,31.0,0.15,0.55,29424.0
52260.0,30.0,0.27,0.53,50680.0
73620.0,29.0,0.45,0.32,30544.0
29880.0,24.0,0.5,0.32,22752.0
44340.0,21.0,0.18,0.39,34848.0
50520.0,21.0,0.51,0.29,28896.0
56940.0,87.0,0.38,0.62,44648.0
38340.0,78.0,0.48,0.46,36360.0
67800.0,53.0,0.11,0.77,52624.0
30180.0,35.0,0.48,0.35,33856.0
41880.0,30.0,0.52,0.34,22984.0
48960.0,30.0,0.73,0.2,20184.0
44220.0,27.0,0.57,0.24,23192.0
54000.0,26.0,0.51,0.23,10416.0
37860.0,23.0,0.28,0.64,16616.0
51000.0,22.0,0.48,0.37,34264.0
79080.0,20.0,0.53,0.2,19096.0
36600.0,20.0,0.61,0.33,10984.0
36960.0,18.0,0.31,0.29,17432.0
28140.0,18.0,0.56,0.21,15104.0
86040.0,15.0,0.23,0.27,18544.0
53880.0,0.0,0.51,0.0,208.0
41820.0,49.0,0.27,0.73,23044.0
75840.0,36.0,0.57,0.42,39360.0
61740.0,36.0,0.51,0.27,19788.0
45540.0,34.0,0.46,0.44,30808.0
26940.0,34.0,0.63,0.34,36116.0
33960.0,27.0,0.29,0.54,34972.0
58500.0,26.0,0.66,0.13,11760.0
53340.0,15.0,0.34,0.22,18772.0
37620.0,33.0,0.39,0.31,25440.0
43080.0,29.0,0.23,0.62,23980.0
41160.0,26.0,0.19,0.64,41296.0
54120.0,26.0,0.17,0.25,18988.0
35940.0,26.0,0.46,0.34,18292.0
26880.0,24.0,0.43,0.44,26784.0
61560.0,21.0,0.23,0.32,26800.0
39840.0,21.0,0.46,0.3,13744.0
47460.0,20.0,0.34,0.34,29204.0
61380.0,20.0,0.58,0.31,19760.0
47880.0,20.0,0.14,0.33,26232.0
66840.0,20.0,0.42,0.24,20320.0
59580.0,20.0,0.33,0.15,14952.0
56220.0,20.0,0.36,0.4,12248.0
56040.0,19.0,0.65,0.15,7168.0
65880.0,18.0,0.17,0.33,23480.0
49920.0,18.0,0.17,0.35,22220.0
31440.0,17.0,0.46,0.19,10884.0
41880.0,17.0,0.63,0.12,8800.0
50640.0,15.0,0.03,0.37,29496.0
49740.0,14.0,0.31,0.24,18728.0
23580.0,11.0,0.46,0.13,9968.0
49440.0,4.0,0.27,0.04,3848.0
59760.0,58.0,0.27,0.73,50196.0
33960.0,43.0,0.11,0.82,26222.0
76020.0,42.0,0.25,0.53,23350.0
53100.0,39.0,0.32,0.49,35604.0
46080.0,37.0,0.71,0.29,20592.0
55560.0,37.0,0.52,0.48,16162.0
51300.0,26.0,0.14,0.5,37512.0
44100.0,25.0,0.45,0.36,23436.0
33120.0,15.0,0.79,0.08,5676.0
69660.0,13.0,0.36,0.16,13988.0
54240.0,10.0,0.15,0.22,6988.0
69480.0,1.0,0.35,0.01,1262.0
30420.0,68.0,0.38,0.51,39012.0
72900.0,66.0,0.66,0.28,15492.0
42060.0,42.0,0.19,0.43,13420.0
45780.0,39.0,0.3,0.56,44500.0
42000.0,39.0,0.02,0.98,24104.0
35280.0,30.0,0.32,0.41,28084.0
48540.0,29.0,0.21,0.64,55620.0
55920.0,29.0,0.16,0.6,33584.0
57180.0,28.0,0.1,0.6,50468.0
37440.0,26.0,0.45,0.44,14828.0
54060.0,26.0,0.28,0.66,19708.0
23940.0,26.0,0.68,0.15,16776.0
77520.0,20.0,0.21,0.37,22340.0
59880.0,17.0,0.26,0.18,18040.0
85920.0,17.0,0.15,0.41,28848.0
30660.0,14.0,0.44,0.11,9592.0
60120.0,13.0,0.48,0.15,5792.0
61500.0,10.0,0.18,0.15,10000.0
77040.0,5.0,0.05,0.17,13696.0
82440.0,4.0,0.41,0.08,2744.0
42060.0,62.0,0.36,0.62,37796.0
32820.0,46.0,0.1,0.7,53976.0
34140.0,45.0,0.09,0.51,38960.0
49920.0,43.0,0.15,0.85,51648.0
35940.0,36.0,0.42,0.44,37672.0
38940.0,34.0,0.36,0.48,26512.0
39060.0,33.0,0.08,0.62,40112.0
59940.0,31.0,0.29,0.36,17816.0
57360.0,29.0,0.43,0.37,29728.0
42840.0,26.0,0.44,0.33,19300.0
49440.0,20.0,0.4,0.2,16780.0
48240.0,17.0,0.66,0.28,9460.0
46860.0,15.0,0.35,0.16,16892.0
48840.0,15.0,0.78,0.07,3976.0
77400.0,13.0,0.55,0.26,26672.0
30360.0,11.0,0.41,0.24,21236.0
27780.0,11.0,0.6,0.13,5608.0
47820.0,5.0,0.39,0.1,8732.0
41280.0,4.0,0.55,0.11,4120.0
47700.0,0.0,0.38,0.01,740.0
75420.0,65.0,0.21,0.79,55032.0
38040.0,50.0,0.36,0.64,59488.0
39060.0,42.0,0.24,0.68,58712.0
32400.0,40.0,0.31,0.64,20960.0
55260.0,35.0,0.09,0.62,42384.0
76080.0,30.0,0.02,0.78,56548.0
65760.0,27.0,0.36,0.27,21304.0
62940.0,23.0,0.22,0.23,18256.0
36360.0,21.0,0.73,0.07,8004.0
65460.0,19.0,0.12,0.49,21624.0
42060.0,18.0,0.11,0.1,6992.0
58260.0,15.0,0.39,0.4,11984.0
48660.0,13.0,0.2,0.22,17424.0
49800.0,10.0,0.21,0.24,19712.0
22140.0,10.0,0.54,0.07,7040.0
61020.0,8.0,0.02,0.2,11144.0
32760.0,5.0,0.23,0.17,9164.0
56160.0,5.0,0.37,0.08,2384.0
44340.0,5.0,0.25,0.07,5776.0
74820.0,76.0,0.22,0.78,72544.0
76380.0,50.0,0.31,0.68,62400.0
44100.0,39.0,0.42,0.44,35816.0
37140.0,36.0,0.26,0.65,20632.0
65280.0,32.0,0.38,0.42,35440.0
42900.0,31.0,0.35,0.37,20368.0
49260.0,31.0,0.38,0.46,19992.0
48720.0,27.0,0.32,0.43,19352.0
54780.0,24.0,0.69,0.21,13128.0
62820.0,18.0,0.03,0.27,22568.0
66240.0,17.0,0.2,0.11,13232.0
67800.0,17.0,0.11,0.46,20552.0
26160.0,17.0,0.21,0.62,17080.0
29400.0,15.0,0.16,0.29,22768.0
47940.0,15.0,0.58,0.08,9088.0
31980.0,15.0,0.12,0.35,29656.0
26760.0,15.0,0.11,0.27,22576.0
37560.0,13.0,0.12,0.4,32168.0
21840.0,13.0,0.3,0.19,15208.0
40500.0,11.0,0.27,0.22,11792.0
39420.0,8.0,0.63,0.13,4592.0
24300.0,8.0,0.09,0.11,6016.0
33660.0,5.0,0.04,0.13,10584.0
78900.0,60.0,0.2,0.72,41260.0
44220.0,55.0,0.27,0.73,62228.0
53280.0,47.0,0.27,0.64,52473.0
31860.0,43.0,0.42,0.5,37914.0
47760.0,40.0,0.18,0.53,41516.0
57180.0,28.0,0.23,0.42,35182.0
38760.0,27.0,0.45,0.22,19288.0
50460.0,21.0,0.25,0.41,13073.0
45240.0,19.0,0.38,0.51,15376.0
55500.0,18.0,0.09,0.36,28304.0
41520.0,18.0,0.12,0.37,21819.0
64020.0,17.0,0.31,0.24,14105.0
37320.0,16.0,0.12,0.32,18676.0
46620.0,15.0,0.23,0.36,21648.0
56880.0,15.0,0.24,0.16,13269.0
43020.0,14.0,0.22,0.41,20896.0
51660.0,11.0,0.09,0.28,15636.0
60420.0,11.0,0.06,0.25,14810.0
49620.0,11.0,0.38,0.17,7864.0
61200.0,11.0,0.1,0.35,5519.0
36240.0,10.0,0.14,0.22,11340.0
50460.0,50.0,0.58,0.42,25632.0
61800.0,47.0,0.11,0.88,25596.0
46320.0,47.0,0.58,0.42,24904.0
75060.0,42.0,0.59,0.41,40408.0
56280.0,37.0,0.56,0.44,14990.0
34260.0,36.0,0.11,0.39,29348.0
65160.0,34.0,0.24,0.54,27222.0
45420.0,33.0,0.57,0.35,24072.0
68220.0,31.0,0.65,0.29,28092.0
86100.0,29.0,0.21,0.49,13184.0
28620.0,18.0,0.25,0.39,33784.0
30720.0,16.0,0.15,0.32,18112.0
56640.0,15.0,0.12,0.34,27904.0
67020.0,7.0,0.03,0.17,9168.0
44880.0,7.0,0.2,0.07,4904.0
42540.0,60.0,0.25,0.75,58252.0
67740.0,43.0,0.53,0.41,25764.0
23520.0,34.0,0.24,0.55,47576.0
50160.0,27.0,0.53,0.27,23800.0
40320.0,26.0,0.25,0.38,31724.0
33600.0,26.0,0.46,0.37,29516.0
26340.0,28.0,0.2,0.4,33081.0
57600.0,24.0,0.25,0.39,30608.0
59100.0,22.0,0.42,0.22,20080.0
23760.0,13.0,0.31,0.1,13688.0
21180.0,4.0,0.99,0.0,1038.0
41160.0,100.0,0.23,0.77,55240.0
51480.0,50.0,0.4,0.57,37002.0
54540.0,49.0,0.53,0.43,29093.0
52920.0,21.0,0.14,0.38,45676.0
31260.0,8.0,0.19,0.1,7541.0
30660.0,8.0,0.13,0.06,5008.0
36060.0,49.0,0.27,0.7,49356.0
46680.0,33.0,0.44,0.42,39606.0
60960.0,31.0,0.08,0.6,47931.0
44700.0,26.0,0.19,0.41,32507.0
81600.0,4.0,0.18,0.08,4102.0
45780.0,62.0,0.16,0.84,64274.0
30360.0,61.0,0.38,0.6,48036.0
51180.0,35.0,0.19,0.7,49666.0
63360.0,33.0,0.2,0.67,31728.0
56760.0,10.0,0.43,0.17,5936.0
59220.0,81.0,0.34,0.66,21648.0
53580.0,75.0,0.04,0.96,72616.0
49080.0,72.0,0.33,0.64,53520.0
60660.0,70.0,0.11,0.89,28104.0
55740.0,50.0,0.44,0.51,40376.0
72000.0,48.0,0.44,0.35,26652.0
68040.0,47.0,0.58,0.37,33404.0
40080.0,43.0,0.56,0.39,31464.0
72180.0,42.0,0.59,0.36,31008.0
39420.0,40.0,0.45,0.45,37720.0
35700.0,39.0,0.66,0.29,22772.0
53340.0,35.0,0.3,0.45,33136.0
82440.0,34.0,0.52,0.36,29364.0
28860.0,34.0,0.62,0.28,23184.0
50520.0,33.0,0.22,0.54,44576.0
45180.0,23.0,0.25,0.52,35008.0
38580.0,23.0,0.61,0.2,16996.0
19500.0,11.0,0.76,0.06,6268.0
69120.0,43.0,0.24,0.56,31088.0
45240.0,37.0,0.46,0.54,48243.0
48720.0,29.0,0.34,0.41,32765.0
48960.0,11.0,0.22,0.06,6717.0
23520.0,14.0,0.08,0.25,23870.0
31380.0,50.0,0.71,0.28,29413.0
34440.0,2.0,0.39,0.03,2601.0
41580.0,24.0,0.18,0.32,18990.0
72420.0,38.0,0.22,0.48,38830.0
59580.0,37.0,0.15,0.5,35949.0
62760.0,29.0,0.03,0.47,35898.0
43740.0,8.0,0.16,0.04,1854.0
65400.0,4.0,0.34,0.08,2454.0
15300.0,69.0,0.29,0.69,55492.0
57480.0,62.0,0.29,0.56,19288.0
74040.0,39.0,0.17,0.69,54700.0
69600.0,39.0,0.24,0.6,47548.0
69720.0,36.0,0.43,0.37,22736.0
35400.0,35.0,0.02,0.98,11460.0
31200.0,34.0,0.37,0.43,32884.0
46200.0,19.0,0.25,0.29,10452.0
59640.0,15.0,0.59,0.21,13904.0
54000.0,21.0,0.4,0.21,13375.0
52200.0,57.0,0.41,0.58,35864.0
37380.0,40.0,0.02,0.78,39973.0
35340.0,29.0,0.47,0.46,19461.0
38520.0,65.0,0.2,0.8,47150.0
58440.0,53.0,0.23,0.76,36664.0
35280.0,52.0,0.24,0.56,44524.0
45600.0,43.0,0.76,0.24,10244.0
45180.0,42.0,0.38,0.49,39348.0
40020.0,33.0,0.35,0.43,38720.0
30360.0,25.0,0.38,0.52,33122.0
49200.0,23.0,0.34,0.23,21180.0
56160.0,21.0,0.34,0.46,38128.0
50700.0,18.0,0.05,0.27,20796.0
49200.0,40.0,0.45,0.29,25685.0
61140.0,49.0,0.08,0.82,49467.0
41400.0,31.0,0.78,0.13,10467.0
47340.0,29.0,0.54,0.27,24535.0
54120.0,23.0,0.02,0.64,7584.0
56400.0,22.0,0.54,0.22,18625.0
60420.0,14.0,0.34,0.24,19583.0
35880.0,10.0,0.31,0.1,8090.0
53820.0,8.0,0.19,0.17,7173.0
47820.0,65.0,0.2,0.75,61530.0
38580.0,36.0,0.38,0.45,39994.0
52320.0,34.0,0.66,0.32,30344.0
46740.0,32.0,0.49,0.31,27540.0
50580.0,27.0,0.34,0.32,26594.0
52680.0,26.0,0.4,0.46,17578.0
59220.0,15.0,0.17,0.37,18594.0
29040.0,15.0,0.34,0.16,14366.0
35280.0,81.0,0.5,0.46,34802.0
42660.0,72.0,0.47,0.52,37885.0
34920.0,42.0,0.57,0.33,28043.0
46800.0,20.0,0.29,0.33,29370.0
57660.0,13.0,0.58,0.11,8688.0
64020.0,60.0,0.55,0.42,24916.0
76140.0,42.0,0.49,0.5,47379.0
37380.0,36.0,0.57,0.34,26984.0
39480.0,33.0,0.68,0.2,11811.0
51300.0,27.0,0.3,0.4,21253.0
54540.0,26.0,0.62,0.2,12502.0
48000.0,24.0,0.47,0.27,21462.0
49140.0,13.0,0.19,0.17,10680.0
59880.0,11.0,0.86,0.1,9627.0
62880.0,11.0,0.39,0.06,7574.0
52020.0,29.0,0.25,0.54,42629.0
32580.0,14.0,0.2,0.26,21116.0
57300.0,7.0,0.3,0.1,9046.0
40980.0,95.0,0.23,0.77,41026.0
64800.0,66.0,0.18,0.77,54786.0
42060.0,46.0,0.09,0.71,43876.0
28080.0,78.0,0.33,0.66,29722.0
44760.0,49.0,0.33,0.53,41002.0
50400.0,29.0,0.26,0.23,17268.0
59100.0,26.0,0.3,0.52,47476.0
69600.0,52.0,0.31,0.61,48801.0
53700.0,41.0,0.72,0.26,24987.0
23880.0,33.0,0.14,0.72,56831.0
50280.0,31.0,0.1,0.7,56265.0
31080.0,18.0,0.15,0.15,12989.0
29760.0,10.0,0.39,0.26,7713.0
33300.0,54.0,0.1,0.77,34868.0
51360.0,47.0,0.29,0.44,33292.0
